	product_id	onsale_web	price	stock_quantity	stock_status	product_id_zscore	onsale_web_zscore	price_zscore	stock_quantity_zscore	id_web	virtual	downloadable	rating_count	average_rating	total_sales	tax_status	tax_class	post_author	post_date	post_date_gmt	post_content	post_title	post_excerpt	post_status	comment_status	ping_status	post_password	post_name	post_modified	post_modified_gmt	post_content_filtered	post_parent	guid	menu_order	post_type	post_mime_type	comment_count
3439	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0																								
3440	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0																								
3441	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0																								
3442	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0																								
3443	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0																								
3444	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0																								
3445	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0																								
3446	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0																								
3447	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0																								
3448	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0																								
3449	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0																								
3450	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0																								
3451	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0																								
3452	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0																								
3453	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0																								
3454	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0																								
3455	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0																								
3456	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0																								
3457	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0																								
3458	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0																								
3459	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0																								
3460	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0	0.0	0.0	taxable		2.0	2018-07-31 12:07:23	2018-07-31 10:07:23		Pierre Jean Villa Côte Rôtie Fongeant 2017	Fongeant 2017 explose sur un fruit brillant, préserve par un élevage fin. C'est la démonstration qu'une cuvée bâtie pour la garde peut exprimer de la finesse dès sa jeunesse.	publish	closed	closed		pierre-jean-villa-cote-rotie-fongeant-2017	2019-11-02 13:24:15	2019-11-02 12:24:15		0.0	https://www.wine-spirit.fr/?post_type=product&#038;p=5070	0.0	product		0.0
3461	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0	0.0	0.0	taxable		2.0	2018-08-08 11:23:43	2018-08-08 09:23:43		Pierre Jean Villa Condrieu Jardin Suspendu 2018	"<span id=""u1194-83"">Le nez séduit par ses parfums de fruit blancs pochés et de verveine. Délicate, juste et maîtrisée, sa longueur est saisissant</span><span id=""u1194-84"">e</span>."	publish	closed	closed		pierre-jean-villa-condrieu-suspendu-2018	2019-11-02 13:24:01	2019-11-02 12:24:01		0.0	https://www.wine-spirit.fr/?post_type=product&#038;p=5075	0.0	product		0.0
3462	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0																								
3463	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0																								
3464	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0																								
3465	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0																								
3466	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0																								
3467	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0																								
3468	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0																								
3469	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0																								
3470	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0																								
3471	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0																								
3472	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0																								
3473	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0																								
3474	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0																								
3475	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0																								
3476	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0																								
3477	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0																								
3478	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0																								
3479	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0																								
3480	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0																								
3481	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0																								
3482	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0																								
3483	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0																								
3484	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0																								
3485	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0																								
3486	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0																								
3487	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0																								
3488	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0																								
3489	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0																								
3490	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0																								
3491	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0																								
3492	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0																								
3493	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0																								
3494	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0																								
3495	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0																								
3496	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0																								
3497	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0																								
3498	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0																								
3499	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0																								
3500	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0																								
3501	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0																								
3502	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0																								
3503	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0																								
3504	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0																								
3505	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0																								
3506	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0																								
3507	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0																								
3508	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0																								
3509	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0																								
3510	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0																								
3511	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0																								
3512	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0																								
3513	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0																								
3514	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0																								
3515	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0																								
3516	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0																								
3517	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0																								
3518	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0																								
3519	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0																								
3520	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0																								
3521	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0																								
3522	6824	0	28.0	8	instock	1.8417106642661047	-2.576604138956726	-0.1648880358026623	-0.4032951299372096		0	0	0																								
3523	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3524	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3525	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3526	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3527	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3528	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3529	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3530	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3531	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3532	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3533	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3534	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3535	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3536	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3537	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3538	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3539	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3540	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3541	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3542	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3543	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3544	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3545	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0	0.0	0.0	taxable		2.0	2018-07-31 12:07:23	2018-07-31 10:07:23		Pierre Jean Villa Côte Rôtie Fongeant 2017	Fongeant 2017 explose sur un fruit brillant, préserve par un élevage fin. C'est la démonstration qu'une cuvée bâtie pour la garde peut exprimer de la finesse dès sa jeunesse.	publish	closed	closed		pierre-jean-villa-cote-rotie-fongeant-2017	2019-11-02 13:24:15	2019-11-02 12:24:15		0.0	https://www.wine-spirit.fr/?post_type=product&#038;p=5070	0.0	product		0.0
3546	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0	0.0	0.0	taxable		2.0	2018-08-08 11:23:43	2018-08-08 09:23:43		Pierre Jean Villa Condrieu Jardin Suspendu 2018	"<span id=""u1194-83"">Le nez séduit par ses parfums de fruit blancs pochés et de verveine. Délicate, juste et maîtrisée, sa longueur est saisissant</span><span id=""u1194-84"">e</span>."	publish	closed	closed		pierre-jean-villa-condrieu-suspendu-2018	2019-11-02 13:24:01	2019-11-02 12:24:01		0.0	https://www.wine-spirit.fr/?post_type=product&#038;p=5075	0.0	product		0.0
3547	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3548	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3549	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3550	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3551	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3552	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3553	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3554	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3555	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3556	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3557	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3558	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3559	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3560	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3561	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3562	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3563	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3564	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3565	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3566	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3567	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3568	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3569	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3570	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3571	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3572	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3573	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3574	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3575	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3576	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3577	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3578	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3579	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3580	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3581	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3582	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3583	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3584	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3585	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3586	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3587	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3588	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3589	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3590	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3591	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3592	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3593	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3594	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3595	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3596	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3597	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3598	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3599	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3600	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3601	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3602	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3603	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3604	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3605	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3606	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3607	6825	0	24.0	5	instock	1.842819191999899	-2.576604138956726	-0.3142554403838431	-0.46870505435363125		0	0	0																								
3608	6826	0	18.0	11	instock	1.8439277197336936	-2.576604138956726	-0.5383065472556143	-0.337885205520788		0	0	0																								
3609	6826	0	18.0	11	instock	1.8439277197336936	-2.576604138956726	-0.5383065472556143	-0.337885205520788		0	0	0																								
3610	6826	0	18.0	11	instock	1.8439277197336936	-2.576604138956726	-0.5383065472556143	-0.337885205520788		0	0	0																								
3611	6826	0	18.0	11	instock	1.8439277197336936	-2.576604138956726	-0.5383065472556143	-0.337885205520788		0	0	0																								
3612	6826	0	18.0	11	instock	1.8439277197336936	-2.576604138956726	-0.5383065472556143	-0.337885205520788		0	0	0																								
3613	6826	0	18.0	11	instock	1.8439277197336936	-2.576604138956726	-0.5383065472556143	-0.337885205520788		0	0	0																								
3614	6826	0	18.0	11	instock	1.8439277197336936	-2.576604138956726	-0.5383065472556143	-0.337885205520788		0	0	0																								
3615	6826	0	18.0	11	instock	1.8439277197336936	-2.576604138956726	-0.5383065472556143	-0.337885205520788		0	0	0																								
3616	6826	0	18.0	11	instock	1.8439277197336936	-2.576604138956726	-0.5383065472556143	-0.337885205520788		0	0	0																								
3617	6826	0	18.0	11	instock	1.8439277197336936	-2.576604138956726	-0.5383065472556143	-0.337885205520788		0	0	0																								
3618	6826	0	18.0	11	instock	1.8439277197336936	-2.576604138956726	-0.5383065472556143	-0.337885205520788		0	0	0																								
3619	6826	0	18.0	11	instock	1.8439277197336936	-2.576604138956726	-0.5383065472556143	-0.337885205520788		0	0	0																								
3620	6826	0	18.0	11	instock	1.8439277197336936	-2.576604138956726	-0.5383065472556143	-0.337885205520788		0	0	0																								
3621	6826	0	18.0	11	instock	1.8439277197336936	-2.576604138956726	-0.5383065472556143	-0.337885205520788		0	0	0																								
3622	6826	0	18.0	11	instock	1.8439277197336936	-2.576604138956726	-0.5383065472556143	-0.337885205520788		0	0	0																								
3623	6826	0	18.0	11	instock	1.8439277197336936	-2.576604138956726	-0.5383065472556143	-0.337885205520788		0	0	0																								
3624	6826	0	18.0	11	instock	1.8439277197336936	-2.576604138956726	-0.5383065472556143	-0.337885205520788		0	0	0																								
3625	6826	0	18.0	11	instock	1.8439277197336936	-2.576604138956726	-0.5383065472556143	-0.337885205520788		0	0	0																								
3626	6826	0	18.0	11	instock	1.8439277197336936	-2.576604138956726	-0.5383065472556143	-0.337885205520788		0	0	0																								
3627	6826	0	18.0	11	instock	1.8439277197336936	-2.576604138956726	-0.5383065472556143	-0.337885205520788		0	0	0																								
3628	6826	0	18.0	11	instock	1.8439277197336936	-2.576604138956726	-0.5383065472556143	-0.337885205520788		0	0	0																								
3629	6826	0	18.0	11	instock	1.8439277197336936	-2.576604138956726	-0.5383065472556143	-0.337885205520788		0	0	0																								
3630	6826	0	18.0	11	instock	1.8439277197336936	-2.576604138956726	-0.5383065472556143	-0.337885205520788		0	0	0	0.0	0.0	taxable		2.0	2018-07-31 12:07:23	2018-07-31 10:07:23		Pierre Jean Villa Côte Rôtie Fongeant 2017	Fongeant 2017 explose sur un fruit brillant, préserve par un élevage fin. C'est la démonstration qu'une cuvée bâtie pour la garde peut exprimer de la finesse dès sa jeunesse.	publish	closed	closed		pierre-jean-villa-cote-rotie-fongeant-2017	2019-11-02 13:24:15	2019-11-02 12:24:15		0.0	https://www.wine-spirit.fr/?post_type=product&#038;p=5070	0.0	product		0.0
3631	6826	0	18.0	11	instock	1.8439277197336936	-2.576604138956726	-0.5383065472556143	-0.337885205520788		0	0	0	0.0	0.0	taxable		2.0	2018-08-08 11:23:43	2018-08-08 09:23:43		Pierre Jean Villa Condrieu Jardin Suspendu 2018	"<span id=""u1194-83"">Le nez séduit par ses parfums de fruit blancs pochés et de verveine. Délicate, juste et maîtrisée, sa longueur est saisissant</span><span id=""u1194-84"">e</span>."	publish	closed	closed		pierre-jean-villa-condrieu-suspendu-2018	2019-11-02 13:24:01	2019-11-02 12:24:01		0.0	https://www.wine-spirit.fr/?post_type=product&#038;p=5075	0.0	product		0.0
3632	6826	0	18.0	11	instock	1.8439277197336936	-2.576604138956726	-0.5383065472556143	-0.337885205520788		0	0	0																								
3633	6826	0	18.0	11	instock	1.8439277197336936	-2.576604138956726	-0.5383065472556143	-0.337885205520788		0	0	0																								
3634	6826	0	18.0	11	instock	1.8439277197336936	-2.576604138956726	-0.5383065472556143	-0.337885205520788		0	0	0																								
